"","rank","id","user_id","user_login","user_name","game_id","game_name","type","title","viewer_count","started_at","language","thumbnail_url","tag_ids","is_mature"
"304","50","47262469741","57679615","kiddxstar","KiddxStar","21779","League of Legends","live","Wassup","25","2022-10-06T21:14:29Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_kiddxstar-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"305","51","47262506605","621497928","hinatama","HinaTama","21779","League of Legends","live","love gaming big fan","24","2022-10-06T21:22:24Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_hinatama-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"306","52","46145257660","144328950","ramidotgg","RAMIdotGG","21779","League of Legends","live","!capped !subathon | 1 year of consistent full timing twitch | Happy Birthday Rams and Lambs of the Citadel","23","2022-10-06T01:00:55Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_ramidotgg-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"307","53","41358909515","181501043","jasaitis","Jasaitis","21779","League of Legends","live","Rank One Gigachad Ezreal !Discord !Twitter","23","2022-10-06T19:18:41Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_jasaitis-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"308","54","39917248328","62672434","amazingx","Amazingx","21779","League of Legends","live","EUW late night SoloQ","22","2022-10-06T21:54:12Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_amazingx-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"309","55","41359246251","64565857","eternaxd","EternaxD","21779","League of Legends","live","[UwU] URF Games ♥ !death !rip !discord","21","2022-10-06T21:55:27Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_eternaxd-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"310","56","47262365101","479035542","itbdope","itbDope","21779","League of Legends","live","PUT ME IN THE MARIO MOVIE COACH【Demon Lord Ω】!Ranked !tiktok !discord !socials !Commissions","21","2022-10-06T20:53:13Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_itbdope-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"311","57","46147045996","627556409","innylegs","InnyLegs","21779","League of Legends","live","✨URF w/ whorees✨ [EN,BR,PT]  !iris","20","2022-10-06T17:24:09Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_innylegs-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"312","58","40311377241","75432852","masekurr","Masekurr","21779","League of Legends","live","gonna get league promos! | Wed & Thu Streams - Come Say Hi !tiktok","20","2022-10-06T19:41:14Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_masekurr-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"313","59","41359100011","202941567","alwayspoppin3","alwayspoppin3","21779","League of Legends","live","[P4/NA] Twitchcon fomo room","19","2022-10-06T20:55:04Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_alwayspoppin3-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""1eba3cfe-51cc-460a-8259-bc8bb987f904"", ""4c15e802-ee32-4145-8375-28ca39cd6560"", ""8bbdb07d-df18-4f82-a928-04a9003e9a7e"", ""b6b64b15-447c-4178-9609-d3d511123521"", ""e1a43486-eee5-4f36-9ee6-76e72af00180"")","TRUE"
"314","60","40311992345","44328460","cosita_","Cosita_","21779","League of Legends","live","let's play together :> | phasmo collab later!","19","2022-10-06T21:52:08Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_cosita_-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"315","61","41358649883","164731661","vitaenia","Vitaenia","21779","League of Legends","live","♢ Day 3 ♢ | #StreamforSensei |  !discord !visit !#streamforsensei","18","2022-10-06T16:56:09Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_vitaenia-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"316","62","47262909213","828171211","bonnthego","bonnTheGo","21779","League of Legends","live","workin n' trying to reset my sleep schedule!!","18","2022-10-06T22:37:20Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_bonnthego-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"317","63","41359126091","36948964","zak_vvv","zak_vvv","21779","League of Legends","live","😶︱M1 Riven︱urf warmup︱riven to challenger!︱!start !discord 🐇","18","2022-10-06T21:04:40Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_zak_vvv-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"318","64","40312016761","152302122","falldownmoon","Falldownmoon","21779","League of Legends","live","(ﾉ◕ヮ◕)ﾉ*:･ﾟ✧ I got one thing going for me and it's a watermelon energy drink","17","2022-10-06T21:56:32Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_falldownmoon-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""dffe48c0-951f-4bc3-a4a6-77a556988b70"", ""9d1fcbc7-0da5-4fe9-9249-d64bafddb403"", ""8bbdb07d-df18-4f82-a928-04a9003e9a7e"", ""18994edf-0138-4eed-8a9a-de511eeefc59"", ""e1a43486-eee5-4f36-9ee6-76e72af00180"")","TRUE"
"319","65","47262237165","477177731","jsmethod","JsMethod","21779","League of Legends","live","!5v5 Tournament | MONK MENTAL MAN MANDATES MADNESS IN SOLO Q (Day 9) | !coaching !academy","17","2022-10-06T20:21:23Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_jsmethod-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"320","66","47261855021","407496462","elfherself","ElfHerSelf","21779","League of Legends","live","No Backseating| !socials|","17","2022-10-06T18:36:46Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_elfherself-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"321","67","40311486761","168211175","lexiikitten","LexiiKitten","21779","League of Legends","live","solo dolo q","16","2022-10-06T20:06:05Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_lexiikitten-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""8282259b-a997-4c63-b908-24027f64ac9a"", ""afc8211a-8eee-48b8-9e18-212f22f657db"", ""e1a43486-eee5-4f36-9ee6-76e72af00180"")","FALSE"
"322","68","47262376989","82178044","ghoulettie","Ghoulettie","21779","League of Legends","live","{VTuber} i'm in pain ღ !donate ღ join my !discord ღ","16","2022-10-06T20:55:53Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_ghoulettie-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"323","69","39916704744","29831888","tier_wow","Tier_WoW","21779","League of Legends","live","<Avatar> World First Race","16","2022-10-06T19:24:54Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_tier_wow-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"324","70","41359187883","185999488","ms_teemo","Ms_Teemo","21779","League of Legends","live","[ENG/JP] League and OwOwatch gamer !ganbare","16","2022-10-06T21:31:07Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_ms_teemo-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"325","71","47262255805","822399962","corvusshadows","CorvusShadows","21779","League of Legends","live","League of Legends with some Friends! Come check us out as we hunt our prey!~","16","2022-10-06T20:26:08Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_corvusshadows-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"326","72","39915857208","36067740","dabgren","Dabgren","21779","League of Legends","live","First playtrough of Cuphead!! | Come in for good vibes <3 !discord !sr !guides","15","2022-10-06T16:27:30Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_dabgren-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""2451599e-bbde-4184-a188-ff360af77b26"", ""2574c042-42d3-4768-9067-e6b415aef9c3"", ""cc5eabb5-3f2c-41b5-b9b5-399a9b4d40ea"", ""1eba3cfe-51cc-460a-8259-bc8bb987f904"", ""2193eee1-b8f0-43bd-a6d9-dba8a67528a1"")","FALSE"
"327","73","47263152221","42348271","sawyernelson","SawyerNelson","21779","League of Legends","live","60% Win Rate D2 - Jungle - Patch 12.18 Live - !Coaching","15","2022-10-06T23:14:32Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_sawyernelson-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"328","74","40311456889","122899772","skylash","Skylash","21779","League of Legends","live","Neeko/Kat gaming - probably short stream - !tiktok !insta !twitter !cosplay","15","2022-10-06T20:00:08Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_skylash-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""2193eee1-b8f0-43bd-a6d9-dba8a67528a1"", ""96b6073f-450d-4248-8ed4-988e28f3f759"")","FALSE"
"329","75","41359363099","510191483","shyskypanda","ShySkyPanda","21779","League of Legends","live","{18+} |URF IS BACK!!! come join me <3  | Hope you enjoy your stay <3 !discord !modapp","15","2022-10-06T22:39:12Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_shyskypanda-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"330","76","40311657673","131713791","wsnowlol","WSnowLoL","21779","League of Legends","live","SCRIMS | Checking Chat less | !guide !commands !coach","14","2022-10-06T20:45:42Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_wsnowlol-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"331","77","47262907485","234886623","cloucat","cloucat","21779","League of Legends","live","(ENVtuber) Maybe inting as support... (ranked)💜","14","2022-10-06T22:37:01Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_cloucat-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"332","78","40310941673","500866842","patreeeeek","Patreeeeek","21779","League of Legends","live","[ENG/한국] !giveaway: DIAMOND GP MAIN","14","2022-10-06T17:39:25Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_patreeeeek-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"333","79","47263161021","53151061","boozletown","BoozleTown","21779","League of Legends","live","Losing some solo queue games","14","2022-10-06T23:15:56Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_boozletown-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"334","80","47262093277","29693067","machinegunnerusmc","machinegunnerusmc","21779","League of Legends","live","1 tricking warwick to infinity and beyond","14","2022-10-06T19:45:38Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_machinegunnerusmc-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"335","81","40312227689","679801476","asakifox","asakifox","21779","League of Legends","live","🌸【Spirit Blossom + Diamond Climb!~】i forgor if im d3 or not ♡ Happy Spooktober~ ° ♡ Yes I will be your Onee-san ° (,,•ᴗ•) -  ♡ ~ !discord","14","2022-10-06T22:30:47Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_asakifox-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"336","82","47262326285","58931277","val_starlight","Val_Starlight","21779","League of Legends","live","Please don't ban Sett, Mooncake. New !shirt New !fd","14","2022-10-06T20:43:36Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_val_starlight-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"337","83","39917268696","420139633","sous_chef_serapheim","sous_chef_serapheim","21779","League of Legends","live","I will get Challenger","13","2022-10-06T22:02:32Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_sous_chef_serapheim-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"338","84","39916740792","38153798","engosan","engosan","21779","League of Legends","live","Nothing compares with the finding of ganks; because once you do your lane is complete. |🍌 🦄 ⭐ | OTP Soraka EUW","13","2022-10-06T19:33:04Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_engosan-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"339","85","46148165452","798989046","ajb_productions","ajb_productions","21779","League of Legends","live","GANKS GANKS GANKS GANKS","13","2022-10-06T20:25:11Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_ajb_productions-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"340","86","40310935865","27199761","kawayuki","Kawayuki","21779","League of Legends","live","☠️Can you feel the rage tonight?☠️We'll summon something unholy with all the toxicity at this point☠️","13","2022-10-06T17:37:33Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_kawayuki-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"341","87","47262334301","47537917","hayleyy","hayleyy","21779","League of Legends","live","coinflip inter.. might play ranked league or something after idk","13","2022-10-06T20:45:32Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_hayleyy-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"342","88","47262200237","571932812","junglebook1_unite","junglebook1_unite","21779","League of Legends","live","d3 6 lp start hitting d2 today (no mic) !discord !youtube !twitter","13","2022-10-06T20:11:59Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_junglebook1_unite-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"343","89","39916383928","584213047","veggas9","veggas9","21779","League of Legends","live","AFTER 10 YEARS IN SILVER WE MADE IT TO GOLD!NEXT STEP PLATINUM IF WE GET LUCKY WITH GOLD ANIMALS!JOIN US ON JOURNEY YOU WONT REGRET","13","2022-10-06T18:15:48Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_veggas9-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"344","90","47261849949","133707801","koawlaty","Koawlaty","21779","League of Legends","live","🍄🍄 TEEMO WARLORD ❄ ❄","12","2022-10-06T18:35:07Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_koawlaty-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"345","91","40311641529","106604578","jukesain","Jukesain","21779","League of Legends","live","GRANDMASTER NIDALEE | lmao!!   $25 RP GIVEAWAY AT 2.5K FOLLOWERS.","12","2022-10-06T20:41:58Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_jukesain-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"346","92","40311784729","593584114","yungkarth","YungKarth","21779","League of Legends","live","🔥SMURF QUEUE HELL🔥 - NO FACECAM TRYHARDING (!discord, !youtube, !wheel)","12","2022-10-06T21:11:26Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_yungkarth-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""81e9d348-82e5-4c4f-a140-d2b3779b912d"", ""e85e4ccb-41fa-45b4-9c3a-f37807af3a5a"", ""eeea68da-c4b8-4268-b17a-eb0f30286843"", ""1eba3cfe-51cc-460a-8259-bc8bb987f904"", ""6a0c6ea2-84eb-42b1-a8bb-59fd684bfe1a"")","TRUE"
"347","93","47262849453","77794586","jabodavirgo","JaboDaVirgo","21779","League of Legends","live","New Skins Are Here Baby!","11","2022-10-06T22:26:53Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_jabodavirgo-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"348","94","47263098509","442664211","papayahzz","papayahzz","21779","League of Legends","live","calling all sett mains!! spirit blossom is here 🌸","11","2022-10-06T23:06:47Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_papayahzz-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"349","95","47262711037","85616240","aldislockhart","AldisLockhart","21779","League of Legends","live","[Vtuber] League of da legends","11","2022-10-06T22:02:09Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_aldislockhart-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"350","96","46148011740","164269675","realfrogoman","RealFrogoman","21779","League of Legends","live","Yo, You thought I'd be late, huh? | !sr On","11","2022-10-06T19:50:39Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_realfrogoman-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"351","97","46146977036","529401070","hk_sniper4","HK_Sniper4","21779","League of Legends","live","Normals with Viewers!! ---- Feel Free to ask and join!!!! ---- !discord","11","2022-10-06T17:08:33Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_hk_sniper4-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""ac763b17-7bea-4632-9eb4-d106689ff409"", ""15530b1f-f40f-457c-8db2-23e0828518d9"", ""3b6e7ffd-f07e-4578-9bd2-61bc939a83ba"", ""74204ae8-61d6-410c-b9a4-1207654b17ad"", ""81e9d348-82e5-4c4f-a140-d2b3779b912d"")","FALSE"
"352","98","46148538396","172285072","ashukitsune","AshuKitsune","21779","League of Legends","live","LEAGUE COLLAB WITH THELOSTWARRIORVT <3","11","2022-10-06T22:33:40Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_ashukitsune-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"353","99","40311613433","606630415","snatchedplays","SnatchedPlays","21779","League of Legends","live","TRUCK DRIVER MOD IS LIVE!!!","9","2022-10-06T20:35:49Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_snatchedplays-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"354","1","39920551352","411028380","thedon_wr","TheDon_WR","514858","League of Legends: Wild Rift","live","FMG DON: Infernal LEAGUE CHAMPION HANDCAAAAM POOG","217","2022-10-07T19:43:37Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_thedon_wr-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"355","2","46149920092","506812932","random_wildrift","Random_WildRift","514858","League of Legends: Wild Rift","live","The great comeback","143","2022-10-07T13:57:40Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_random_wildrift-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"356","3","46152257148","234541314","andreszed","andreszed","514858","League of Legends: Wild Rift","live","challenger soon","101","2022-10-07T21:16:27Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_andreszed-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"357","4","41362829515","191369052","schisternick","SchisterNick","514858","League of Legends: Wild Rift","live","Challenger Tank Main | Educational Ranked Gameplay","5","2022-10-07T19:45:16Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_schisternick-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"358","5","47267100349","496416928","rayderr14","rayderr14","514858","League of Legends: Wild Rift","live","race to masters before end of season!!","4","2022-10-07T19:50:59Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_rayderr14-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"359","6","46152296188","611176533","chickinnuggiz","chickinnuggiz","514858","League of Legends: Wild Rift","live","ranked","3","2022-10-07T21:26:11Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_chickinnuggiz-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"360","7","40316191417","39902456","doggerop","DoggerOP","514858","League of Legends: Wild Rift","live","hai guys im still alive vayne one trick enabled (GM ADC main)","2","2022-10-07T21:18:43Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_doggerop-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"361","8","40315775609","39541992","sarxy","Sarxy","514858","League of Legends: Wild Rift","live","Sarxy | Challenger ADC [Draven/Vayne/Ashe/Graves]","2","2022-10-07T19:49:36Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_sarxy-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"362","9","39747309943","491668790","ayoshu","ayoshu","514858","League of Legends: Wild Rift","live","FOR THE GLORY & THE FALL EMERALD","1","2022-10-07T20:13:23Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_ayoshu-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"363","10","40316241977","520743373","leonardoalegre","leonardoalegre","514858","League of Legends: Wild Rift","live","stream móvil de leonardoalegre","1","2022-10-07T21:29:02Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_leonardoalegre-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"364","11","40316307145","125346031","mottawr","mottawr","514858","League of Legends: Wild Rift","live","Retador e Immortal en Wild Rift smurfeando. ❤️","1","2022-10-07T21:42:00Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_mottawr-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"365","12","41363038923","444749839","anjyel","anjyel","514858","League of Legends: Wild Rift","live","wild rift now, apex later :D","1","2022-10-07T21:18:17Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_anjyel-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"366","13","40316277433","835058445","sirnathanielhiggas","sirnathanielhiggas","514858","League of Legends: Wild Rift","live","dat","1","2022-10-07T21:36:00Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_sirnathanielhiggas-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"367","14","47267401709","107246577","orbee03","orbee03","514858","League of Legends: Wild Rift","live","Wild Rift","1","2022-10-07T20:58:14Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_orbee03-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"368","15","47267512157","175829359","dragon1119","dragon1119","514858","League of Legends: Wild Rift","live","(XBOX 18+) late night after work stream","1","2022-10-07T21:20:39Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_dragon1119-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"369","16","41363071483","716330010","vforgod","VforGOD","514858","League of Legends: Wild Rift","live","Gwen main","1","2022-10-07T21:32:11Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_vforgod-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"370","17","46152372396","120607238","greenmonkeyboy","GreenMonkeyBoy","514858","League of Legends: Wild Rift","live","[test] aze","0","2022-10-07T21:48:21Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_greenmonkeyboy-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"371","1","46152932380","127661213","callmetog","CallMeTOG","514858","League of Legends: Wild Rift","live","#1 Jungler on Twitch, Solo Q !newclear","131","2022-10-08T01:40:59Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_callmetog-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"372","2","41363137275","771484858","jatmeows","JatMeows","514858","League of Legends: Wild Rift","live","🌙  1v1 Tournament + Ranked 🌙  !Socials !Discord !Guild","57","2022-10-07T21:59:04Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_jatmeows-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"373","3","47267841101","804010777","talanwr","talanwr","514858","League of Legends: Wild Rift","live","GM ranked top 1 varus","46","2022-10-07T22:23:16Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_talanwr-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"374","4","41362829515","191369052","schisternick","SchisterNick","514858","League of Legends: Wild Rift","live","Challenger Tank Main | Playing Norms Live with new Team","19","2022-10-07T19:45:16Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_schisternick-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"375","5","41364369147","682933069","supercatomeow","supercatomeow","514858","League of Legends: Wild Rift","live","[NA/ENG] last minute crazy grinding, maybe?","13","2022-10-08T02:14:27Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_supercatomeow-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"376","6","41364280715","53700004","press10tv","press10tv","514858","League of Legends: Wild Rift","live","Warwick I need you! | Emerald III Jungle | !rank / !lurk / !translate","8","2022-10-08T02:00:36Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_press10tv-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"377","7","46152991644","152586770","jeremiahhhh_","jeremiahhhh_","514858","League of Legends: Wild Rift","live","(NA) Master Inter","2","2022-10-08T02:18:23Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_jeremiahhhh_-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"378","8","47268556237","448940615","basicmuddblood","basicmuddblood","514858","League of Legends: Wild Rift","live","PUSHING FOR END OF SEASON - LOL: WILD RIFT","2","2022-10-08T00:01:59Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_basicmuddblood-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"379","9","39747623415","819475861","giyuraichu","giyuraichu","514858","League of Legends: Wild Rift","live","Lezgo RSP's","1","2022-10-08T01:23:40Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_giyuraichu-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
