"","rank","id","user_id","user_login","user_name","game_id","game_name","type","title","viewer_count","started_at","language","thumbnail_url","tag_ids","is_mature"
"760","60","47332308589","450240773","trjeager95","tRJeager95","513181","Genshin Impact","live","Playing Genshin Impact and vibing. Freshly affiliate and loving it.","13","2022-10-20T00:16:43Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_trjeager95-{width}x{height}.jpg","list(""c2542d6d-cd10-4532-919b-3d19f30a768b"", ""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"761","61","46199556140","771470902","kamikasan","Kamikasan","513181","Genshin Impact","live","(FR/EN) HAPPY SPOOKY MONTH !!! I did wake up","13","2022-10-19T23:50:17Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_kamikasan-{width}x{height}.jpg","list(""c2542d6d-cd10-4532-919b-3d19f30a768b"", ""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"762","62","40373427801","35969301","zephiie","Zephiie","513181","Genshin Impact","live","[DROPS] albaedo pls !charity !translifeline","13","2022-10-20T00:49:13Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_zephiie-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","FALSE"
"763","63","46200661068","481531020","halichika23","Halichika23","513181","Genshin Impact","live","Chasing the Wind's of Barbara's 2nd Crowning","13","2022-10-20T02:31:54Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_halichika23-{width}x{height}.jpg","list(""c2542d6d-cd10-4532-919b-3d19f30a768b"", ""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"764","64","40374280601","31038608","lildarien","lildarien","513181","Genshin Impact","live","Anti ti ti ti fragile ❤️!kofi","13","2022-10-20T03:15:22Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_lildarien-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","TRUE"
"765","65","47333379853","41136927","infername","infername","513181","Genshin Impact","live","Scuffed redeems are back! !Vlog","12","2022-10-20T03:14:21Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_infername-{width}x{height}.jpg","list(""c2542d6d-cd10-4532-919b-3d19f30a768b"", ""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"766","66","40374211929","47092590","saiyanknight","SaiyanKnight","513181","Genshin Impact","live","[DROPS][NA/AR59] Story and helping viewers~ ✰ !mk","12","2022-10-20T03:04:33Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_saiyanknight-{width}x{height}.jpg","list(""c2542d6d-cd10-4532-919b-3d19f30a768b"", ""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"767","67","40372949897","36344349","meteorfalcon","MeteorFalcon","513181","Genshin Impact","live","☄️Tiny, Tiny, 10,000 Worlds Challenge☄️Talk about anything ☄️ !discord !challenge","12","2022-10-19T23:26:20Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_meteorfalcon-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","FALSE"
"768","68","47333667549","624955777","tartc7","TartC7","513181","Genshin Impact","live","(DROPS ENABLED) C6 R5 Nilou| 85K+ HP| Hyakunin Ikki FINALLY","12","2022-10-20T03:57:06Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_tartc7-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","TRUE"
"769","69","40374295897","37561010","zukshin","Zukshin","513181","Genshin Impact","live","adsf","11","2022-10-20T03:17:51Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_zukshin-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","FALSE"
"770","70","47332950621","660130896","the9inches","the9inches","513181","Genshin Impact","live","Spiral abyss?! Banning Itto, Raiden and Ganyu?! Can Ido it?!?!🤔🤫😏","11","2022-10-20T02:05:52Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_the9inches-{width}x{height}.jpg","list(""c2542d6d-cd10-4532-919b-3d19f30a768b"", ""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"771","71","40373914841","603849476","sukarivtuber","SukariVtuber","513181","Genshin Impact","live","💖✨It’s Genshin night✨💖","10","2022-10-20T02:14:45Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_sukarivtuber-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"772","72","40373090601","64210527","some_vagabond","Some_Vagabond","513181","Genshin Impact","live","Maybe this time we won't talk about cursed food combinations...","10","2022-10-19T23:52:43Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_some_vagabond-{width}x{height}.jpg","list(""c2542d6d-cd10-4532-919b-3d19f30a768b"", ""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"773","73","40373172441","31584135","lavaslug","LavaSlug","513181","Genshin Impact","live","🌜🌺 Genshin grind","10","2022-10-20T00:05:34Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_lavaslug-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","FALSE"
"774","74","40373827961","686366633","grodytube","GrodyTube","513181","Genshin Impact","live","🐾 Itto is in this one","10","2022-10-20T01:59:45Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_grodytube-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","FALSE"
"775","75","47333065085","55908807","runehallowed","runehallowed","513181","Genshin Impact","live","Cozy Genshin times","10","2022-10-20T02:27:02Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_runehallowed-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"776","76","40373997225","188387140","jellyygrass","jellyygrass","513181","Genshin Impact","live","back from cali, time to catch up | totally not behind","9","2022-10-20T02:29:47Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_jellyygrass-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","TRUE"
"777","77","46199806716","408605991","jpropzz","jpropzz","513181","Genshin Impact","live","AR 56 Pulls on Weapon Banner for the first time! | !merch","9","2022-10-20T00:21:51Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_jpropzz-{width}x{height}.jpg","list(""c2542d6d-cd10-4532-919b-3d19f30a768b"", ""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"778","78","46200713196","168997417","alyssa_fae_0","Alyssa_Fae_0","513181","Genshin Impact","live","Birthday Stream -- Setting Sail for Sumeru","9","2022-10-20T02:50:14Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_alyssa_fae_0-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","TRUE"
"779","79","46199418332","110500271","taysamey","TaySamey","513181","Genshin Impact","live","😱 WHAT IN THE BOTW BULLSH*&/!!  !socials !discord","9","2022-10-19T23:31:29Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_taysamey-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"780","80","47331850333","695238841","princesapphy","PrinceSapphy","513181","Genshin Impact","live","💙GenshinWedneshin💙","9","2022-10-19T22:59:30Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_princesapphy-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","FALSE"
"781","81","47333099405","510163155","echodynamite29","EchoDynamite29","513181","Genshin Impact","live","{ENVTUBER} Day 8 Spoopytober! Genshin then DBD grinding once again! Let the chaos begin once again!! ^^ !discord !socials #roadto1KFollowers","9","2022-10-20T02:32:23Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_echodynamite29-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"782","82","47332686541","98979562","assassysin","assassysin","513181","Genshin Impact","live","[CC] I didn't make 6pm coffee | ask !8ball | !art","8","2022-10-20T01:21:19Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_assassysin-{width}x{height}.jpg","list(""c2542d6d-cd10-4532-919b-3d19f30a768b"", ""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"783","83","40374352361","56330662","rainsolstice","rainsolstice","513181","Genshin Impact","live","casual genshin gaming - just chilling w/ you guys!! | !discord !youtube","8","2022-10-20T03:27:35Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_rainsolstice-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"784","84","40373685737","13195242","liangleishen","LiangLEISHEN","513181","Genshin Impact","live","made nilou come","8","2022-10-20T01:33:10Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_liangleishen-{width}x{height}.jpg","list(""c2542d6d-cd10-4532-919b-3d19f30a768b"", ""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"785","85","46200302364","139259133","brickplaysgames","BrickPlaysGames","513181","Genshin Impact","live","Story, Events & Weekly Grind! // Saving for Alhaitham","8","2022-10-20T01:30:35Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_brickplaysgames-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"786","86","47333109517","589641489","yolicotv","yolicotv","513181","Genshin Impact","live","66/200 wishes for nahida on a bet ୨୧⋆｡˚ ⋆ | !charity !socials","8","2022-10-20T02:34:07Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_yolicotv-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","FALSE"
"787","87","47332253037","143525569","thedreamcloud","TheDreamcloud","513181","Genshin Impact","live","[DROPS] Aranara and Archon Quest!! Last chance for Nilou!!","7","2022-10-20T00:06:14Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_thedreamcloud-{width}x{height}.jpg","list(""c2542d6d-cd10-4532-919b-3d19f30a768b"", ""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""8bbdb07d-df18-4f82-a928-04a9003e9a7e"", ""67259b26-ff83-444e-9d3c-faab390df16f"", ""6606e54c-f92d-40f6-8257-74977889ccdd"", ""5f399c46-3d61-421e-94ae-1b4ef87e47b7"")","TRUE"
"788","88","47333359853","625543683","phdneko","PhDNeko","513181","Genshin Impact","live","King Deshret and the Three Magi: Chapter 3 Act 4 - Genshin Impact","7","2022-10-20T03:11:40Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_phdneko-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""52d7e4cc-633d-46f5-818c-bb59102d9549"", ""cc8d5abb-39c9-4942-a1ee-e1558512119e"")","TRUE"
"789","89","47332570477","81126443","moshiomi","Moshiomi","513181","Genshin Impact","live","Dailiess","7","2022-10-20T01:02:17Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_moshiomi-{width}x{height}.jpg","list(""c2542d6d-cd10-4532-919b-3d19f30a768b"", ""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""cc8d5abb-39c9-4942-a1ee-e1558512119e"", ""52d7e4cc-633d-46f5-818c-bb59102d9549"")","TRUE"
"790","90","47333342301","55068333","wheres_polo","wheres_polo","513181","Genshin Impact","live","[ENG/ESP] [Genshin Drops] lets suffer together!","7","2022-10-20T03:09:04Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_wheres_polo-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","TRUE"
"791","91","39968308104","186416241","cycsystems","CycSystems","513181","Genshin Impact","live","Chilling on Quests and Farming in Genshin Impact~","7","2022-10-19T20:53:48Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_cycsystems-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"792","92","40373493577","85617375","leikelaraerae","LeikelaRaeRae","513181","Genshin Impact","live","Ganyou tell me where to find the next waypoint?  :3","7","2022-10-20T01:00:18Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_leikelaraerae-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","TRUE"
"793","93","39780545623","649329511","omniooman","OmniOoman","513181","Genshin Impact","live","🌱 [Thu] - Work on some Comm... then Halloween Party Day 17 🌱  !party !pumpkinform !discord","7","2022-10-20T03:10:36Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_omniooman-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","TRUE"
"794","94","47333695117","148629402","maadmoose","MaadMoose","513181","Genshin Impact","live","[Vtoobr] Anime Catboy HIMBO Chases ALL THE SHINNIES | Nahida Waiting Room | New Event + Alt Grind | Pet Himbo -> !headpat","6","2022-10-20T04:00:39Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_maadmoose-{width}x{height}.jpg","list(""c2542d6d-cd10-4532-919b-3d19f30a768b"", ""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"795","95","46200691340","84865265","kiddy_99erz","kiddy_99erz","513181","Genshin Impact","live","| 99 [ Ara Ann Ana Anaconda Quest Again And Again! ] 99 |   !YT !Discord","6","2022-10-20T02:40:07Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_kiddy_99erz-{width}x{height}.jpg","list(""c2542d6d-cd10-4532-919b-3d19f30a768b"", ""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"796","96","46200456412","101646769","fatalempressd","FatalEmpressD","513181","Genshin Impact","live","I have an obsession... 0\10 subgoal","6","2022-10-20T01:54:11Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_fatalempressd-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"797","97","46200104588","78957767","hazel_nekomi","Hazel_Nekomi","513181","Genshin Impact","live","18+| The city of scholars isn't so smart -  !discord  !socials !lurk","6","2022-10-20T01:01:35Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_hazel_nekomi-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"798","98","47332401245","711256239","ntdiluvian","NTDiluvian","513181","Genshin Impact","live","✨Genshin Is What Chat Wanted ✨ First Time | !YouTube !TikTok !Discord","6","2022-10-20T00:33:31Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_ntdiluvian-{width}x{height}.jpg","list(""c2542d6d-cd10-4532-919b-3d19f30a768b"", ""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"799","99","47329602845","455306909","nikkokun","nikkokun","513181","Genshin Impact","live","Stuff - No Cam for a while  - Chat & Chill - Give Away coming up soon! - 503/500 Follows - 6/50 subs","6","2022-10-19T15:50:09Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_nikkokun-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"800","1","40310404905","78989410","zajef77","Zajef77","513181","Genshin Impact","live","KQM Podcast #69 - SUMERU","1519","2022-10-06T14:18:39Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_zajef77-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","FALSE"
"801","2","41359144923","118783948","mistermontou","MisterMontou","513181","Genshin Impact","live","[🔴DROPS] FREE WELKINS+9000 PRIMOS GIVEAWAY + ACCOUNT REVIEWS !review !giveaway !socials !sus","357","2022-10-06T21:12:36Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_mistermontou-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","FALSE"
"802","3","47263126621","646760144","keqingmains","KeqingMains","513181","Genshin Impact","live","Theorycrafting Roundtable Podcast | ft. Artesians, Zajef77, Ayzel, 1010??, KBPhan","221","2022-10-06T23:11:00Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_keqingmains-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"803","4","41358951403","87220880","amnotasadist","AmNotaSadist","513181","Genshin Impact","live","Building my neglected characters","219","2022-10-06T19:40:58Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_amnotasadist-{width}x{height}.jpg","list(""c2542d6d-cd10-4532-919b-3d19f30a768b"", ""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""69318d09-f132-4853-b4b6-09a0580f7092"", ""52d7e4cc-633d-46f5-818c-bb59102d9549"")","FALSE"
"804","5","40312344121","63769996","mordecaiflame","MordecaiFlame","513181","Genshin Impact","live","Casual!Gorou  Genshin","192","2022-10-06T22:49:35Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_mordecaiflame-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"805","6","46147596844","576178339","georgieegames","georgieegames","513181","Genshin Impact","live","FINISHING THE INAZUMA ARCHON QUEST (ready your tissues) | First Playthrough Genshin Impact {DROPS ENABLED}","156","2022-10-06T18:42:37Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_georgieegames-{width}x{height}.jpg","list(""c2542d6d-cd10-4532-919b-3d19f30a768b"", ""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"806","7","47262324157","154411484","elveira","Elveira","513181","Genshin Impact","live","【DROPS】🍀 Feesh Farming Time ▹ !pineapples !model","144","2022-10-06T20:43:05Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_elveira-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","FALSE"
"807","8","47262266813","424037990","ladythalia14","ladythalia14","513181","Genshin Impact","live","[DROPS ON] Every Scarab Beetle I find Equals an Ara Ara","105","2022-10-06T20:28:55Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_ladythalia14-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","TRUE"
"808","9","47262763581","175130490","frostybitz","FrostyBitz","513181","Genshin Impact","live","【DROPS】Wallowing in my sadness with Genshin to comfort me【AR 60 NA/Asia】 | !tits !throne","99","2022-10-06T22:11:29Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_frostybitz-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","TRUE"
"809","10","39744519223","180553983","tigerish7","tigerish7","513181","Genshin Impact","live","chillin - EN/JP vtuber !asmr !yt","98","2022-10-06T20:53:36Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_tigerish7-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","FALSE"
"810","11","39744404695","480257153","priderrr","PridERRR","513181","Genshin Impact","live","[DROPS ON] Mondstadt | !yt !discord !sus !pp !8ball","69","2022-10-06T18:33:13Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_priderrr-{width}x{height}.jpg","list(""c2542d6d-cd10-4532-919b-3d19f30a768b"", ""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"811","12","39916460776","249884882","animaechan","animaechan","513181","Genshin Impact","live","Of Ballads and Brews!! GENSHIIIIINNN ANIME HYPE!!!!","47","2022-10-06T18:33:38Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_animaechan-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"812","13","47262707789","439113056","limbosauce","LimboSauce","513181","Genshin Impact","live","🔴DROPS, ABYSS, REVS, GRINDING♥ | !review !modapps !discord","43","2022-10-06T22:01:39Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_limbosauce-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","FALSE"
"813","14","46148263388","159724749","pinkaeons","pinkaeons","513181","Genshin Impact","live","FREE ACC REVIEWS! 4 characters max! ~ !join !spoopy !review","42","2022-10-06T20:51:27Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_pinkaeons-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","FALSE"
"814","15","41359213275","453413854","mssweethart","MsSweethart","513181","Genshin Impact","live","[DROPS] Singing until Layla comes home - !genshin !socials !commands","42","2022-10-06T21:41:44Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_mssweethart-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","TRUE"
"815","16","41359523499","142066133","tergliafera","Tergliafera","513181","Genshin Impact","live","Capitano VA plays Genshin IMPACT","39","2022-10-06T23:33:06Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_tergliafera-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"816","17","47261746157","780350967","trevitogaming","TrevitoGaming","513181","Genshin Impact","live","✨Partner Push Day 2✨ Full rework of a viewers account today!! Lets gooo !discord !giveaway !subwheel","38","2022-10-06T18:01:19Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_trevitogaming-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","FALSE"
"817","18","40312009449","661760231","eveeonlinee","eveeonlinee","513181","Genshin Impact","live","[DROPS] YANFEI RETURNS TO GENSHIN IMPACT | road to 1K followers ૮ ˶ᵔ ᵕ ᵔ˶ ა","35","2022-10-06T21:55:16Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_eveeonlinee-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","FALSE"
"818","19","47262873773","558319852","myfairpraxis","MyFairPraxis","513181","Genshin Impact","live","Cozy Hangout Stream w/ Genshin and Witchy Life Story! !event !wishlist !sub !subhype","34","2022-10-06T22:31:02Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_myfairpraxis-{width}x{height}.jpg","list(""adc4a830-07f5-457b-95e5-5ab6cc1f9af3"", ""afc8211a-8eee-48b8-9e18-212f22f657db"", ""3ffbec21-97a2-43f9-bd73-4506a1b4d62c"", ""6606e54c-f92d-40f6-8257-74977889ccdd"", ""81e9d348-82e5-4c4f-a140-d2b3779b912d"", ""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","TRUE"
"819","20","47262732653","107795897","hai_yun","hai_yun","513181","Genshin Impact","live","BRAIN IS AS BIG AS MY DI-  !youtube","34","2022-10-06T22:05:47Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_hai_yun-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","FALSE"
"820","21","47262831789","215435888","richardoriginal","RichardOriginal","513181","Genshin Impact","live","iNcReAsEd aNxIeTy !metafy session later| Weekly PVP Abyss Registration Is OPEN !PGP !ruleset","32","2022-10-06T22:23:47Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_richardoriginal-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","FALSE"
"821","22","41359143003","266712964","artemis_thewitch","Artemis_theWitch","513181","Genshin Impact","live","comfty wine event hours |!discord !rules","29","2022-10-06T21:11:48Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_artemis_thewitch-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","TRUE"
"822","23","41359002731","219362262","slugbuns","SlugBuns","513181","Genshin Impact","live","ʕ•́ᴥ•̀ʔっCheck Discord for GIVEAWAY! getcher slime here folks! !ʕ•́ᴥ•̀ʔっ !slimes !discord !merch !yt !socials !uid","28","2022-10-06T20:05:01Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_slugbuns-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","FALSE"
"823","24","40312042633","611256512","roxandstone","RoxAndStone","513181","Genshin Impact","live","♡ hi i love razor! ♡ what should we do today??! ♡","27","2022-10-06T22:00:35Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_roxandstone-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","FALSE"
"824","25","41359307899","117157770","rynako_","Rynako_","513181","Genshin Impact","live","Short Genshin Day? | Laid Back Solo Stuff o3o","27","2022-10-06T22:18:29Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_rynako_-{width}x{height}.jpg","list(""c2542d6d-cd10-4532-919b-3d19f30a768b"", ""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"825","26","47263219949","662599594","lilkiwwie","lilkiwwie","513181","Genshin Impact","live","DRINKING WINE + WINE EVENT + EVENT BINGO GGZ | !discord | !tiktok","26","2022-10-06T23:23:01Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_lilkiwwie-{width}x{height}.jpg","list(""c2542d6d-cd10-4532-919b-3d19f30a768b"", ""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"826","27","39916898088","745189752","crumbbed","Crumbbed","513181","Genshin Impact","live","Climber climbs a crumbling cliff [say this fast five times]","26","2022-10-06T20:05:51Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_crumbbed-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","TRUE"
"827","28","40312585753","174420022","kiiidney","kiiidney","513181","Genshin Impact","live","{ 🍓 ENVTUBER 🍓 } || ୨୧ spoopy ୨୧ || !socials !lurk","26","2022-10-06T23:29:33Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_kiiidney-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
