"","rank","id","user_id","user_login","user_name","game_id","game_name","type","title","viewer_count","started_at","language","thumbnail_url","tag_ids","is_mature"
"41","2","39918778424","798306633","jet_officially","jet_officially","29452","Virtual Casino","live","GORDÃ0 DA BLAZE    ESCORREGA O!","45","2022-10-07T13:26:12Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_jet_officially-{width}x{height}.jpg","list(""8bc6daab-8c15-4eb9-b533-a6417a213a93"", ""a3cf86b7-90a4-409d-be29-e672c6c6e8fd"", ""988c8c1b-b991-4b66-9a6d-b36f60363f6d"", ""eeea68da-c4b8-4268-b17a-eb0f30286843"", ""377a27f0-e3a6-4a02-99a2-8eca81163ca7"", ""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"42","3","41363178139","161106239","25logan25","25Logan25","29452","Virtual Casino","live","Yurr | Gambling","9","2022-10-07T22:12:48Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_25logan25-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""315618b7-c996-443d-a993-e8d5cdb5d1bd"")","TRUE"
"43","4","39917403544","798304395","sol_offiziell","sol_offiziell","29452","Virtual Casino","live","CASINOOOOO GOD - 1000$ and a dream","1","2022-10-06T23:27:47Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_sol_offiziell-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""377a27f0-e3a6-4a02-99a2-8eca81163ca7"", ""eeea68da-c4b8-4268-b17a-eb0f30286843"", ""988c8c1b-b991-4b66-9a6d-b36f60363f6d"", ""a3cf86b7-90a4-409d-be29-e672c6c6e8fd"", ""8bc6daab-8c15-4eb9-b533-a6417a213a93"")","FALSE"
"44","5","39915297640","434079644","ewfw5kkm","ewfw5kkm","29452","Virtual Casino","live","BIG Bonus every day🎁","1","2022-10-06T14:27:33Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_ewfw5kkm-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"45","1","39921628904","833617083","streambybuster","streambybuster","29452","Virtual Casino","live","CASINO DADDY BONUSHUNT 24/7/365","184","2022-10-08T05:36:34Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_streambybuster-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"46","2","39918778424","798306633","jet_officially","jet_officially","29452","Virtual Casino","live","GORDÃ0 DA BLAZE    ESCORREGA O!","42","2022-10-07T13:26:12Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_jet_officially-{width}x{height}.jpg","list(""8bc6daab-8c15-4eb9-b533-a6417a213a93"", ""a3cf86b7-90a4-409d-be29-e672c6c6e8fd"", ""988c8c1b-b991-4b66-9a6d-b36f60363f6d"", ""eeea68da-c4b8-4268-b17a-eb0f30286843"", ""377a27f0-e3a6-4a02-99a2-8eca81163ca7"", ""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"47","3","39917403544","798304395","sol_offiziell","sol_offiziell","29452","Virtual Casino","live","CASINOOOOO GOD - 1000$ and a dream","1","2022-10-06T23:27:47Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_sol_offiziell-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""377a27f0-e3a6-4a02-99a2-8eca81163ca7"", ""eeea68da-c4b8-4268-b17a-eb0f30286843"", ""988c8c1b-b991-4b66-9a6d-b36f60363f6d"", ""a3cf86b7-90a4-409d-be29-e672c6c6e8fd"", ""8bc6daab-8c15-4eb9-b533-a6417a213a93"")","FALSE"
"48","4","39915297640","434079644","ewfw5kkm","ewfw5kkm","29452","Virtual Casino","live","BIG Bonus every day🎁","1","2022-10-06T14:27:33Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_ewfw5kkm-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"49","1","39925661160","798304395","sol_offiziell","sol_offiziell","29452","Virtual Casino","live","CASINOOOOO GOD - 1000$ and a dream","67","2022-10-08T23:27:58Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_sol_offiziell-{width}x{height}.jpg","list(""8bc6daab-8c15-4eb9-b533-a6417a213a93"", ""a3cf86b7-90a4-409d-be29-e672c6c6e8fd"", ""988c8c1b-b991-4b66-9a6d-b36f60363f6d"", ""eeea68da-c4b8-4268-b17a-eb0f30286843"", ""377a27f0-e3a6-4a02-99a2-8eca81163ca7"", ""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"50","2","39918778424","798306633","jet_officially","jet_officially","29452","Virtual Casino","live","GORDÃ0 DA BLAZE    ESCORREGA O!","49","2022-10-07T13:26:12Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_jet_officially-{width}x{height}.jpg","list(""8bc6daab-8c15-4eb9-b533-a6417a213a93"", ""a3cf86b7-90a4-409d-be29-e672c6c6e8fd"", ""988c8c1b-b991-4b66-9a6d-b36f60363f6d"", ""eeea68da-c4b8-4268-b17a-eb0f30286843"", ""377a27f0-e3a6-4a02-99a2-8eca81163ca7"", ""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"51","3","39923330024","434079644","ewfw5kkm","ewfw5kkm","29452","Virtual Casino","live","BIG Bonus every day🎁","1","2022-10-08T14:28:05Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_ewfw5kkm-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"52","1","39925661160","798304395","sol_offiziell","sol_offiziell","29452","Virtual Casino","live","CASINOOOOO GOD - 1000$ and a dream","53","2022-10-08T23:27:58Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_sol_offiziell-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""377a27f0-e3a6-4a02-99a2-8eca81163ca7"", ""eeea68da-c4b8-4268-b17a-eb0f30286843"", ""988c8c1b-b991-4b66-9a6d-b36f60363f6d"", ""a3cf86b7-90a4-409d-be29-e672c6c6e8fd"", ""8bc6daab-8c15-4eb9-b533-a6417a213a93"")","FALSE"
"53","2","39929555752","127376751","gk68","gk68","29452","Virtual Casino","live","Daddyskins  $10 LTC Giveaway! Stream giveaway !twitter","15","2022-10-09T20:01:32Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_gk68-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"54","3","39923330024","434079644","ewfw5kkm","ewfw5kkm","29452","Virtual Casino","live","BIG Bonus every day🎁","1","2022-10-08T14:28:05Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_ewfw5kkm-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
