"","...1","id","user_id","user_login","user_name","game_id","game_name","type","title","viewer_count","started_at","language","thumbnail_url","tag_ids","is_mature"
"495","96","47297904573","68649529","maskedmoral","MASKEDMORAL","516575","VALORANT","live","JUST A SMALL TOWN GIRL • !socials !tiktok !HelloFresh • #ad","22","2022-10-13T18:06:43Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_maskedmoral-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"496","97","39763302343","505460247","dinomisu","Dinomisu","516575","VALORANT","live","[SG/EN] Hand is dead | Still sick | !trio !squad !beedah !utsuho !sons !family !goal !commands","22","2022-10-13T14:13:57Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_dinomisu-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"497","98","46173742652","61952108","dimp1y","Dimp1y","516575","VALORANT","live","I need Harbour in my life","22","2022-10-13T18:01:20Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_dimp1y-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"498","99","46172973036","775667284","duckiedoll","duckiedoll","516575","VALORANT","live","NEW VALORANT AGENT [NOT A CLICKBAIT]","21","2022-10-13T15:15:09Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_duckiedoll-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"499","100","39763210935","659431638","poyoyoyo","poyoyoyo","516575","VALORANT","live","[SG/EN]val 2nd...? xd | !tiktok","21","2022-10-13T13:48:05Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_poyoyoyo-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""15530b1f-f40f-457c-8db2-23e0828518d9"", ""723836c5-8e00-43de-97c5-0fc64308d159"", ""dffe48c0-951f-4bc3-a4a6-77a556988b70"")","FALSE"
"500","1","47300699149","49891804","zellsis","Zellsis","516575","VALORANT","live","WE ARE HOME | WE DO NOT CARE | !vid !clips !tiktok !bits !10k !ads !nightmarket","2486","2022-10-14T02:31:29Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_zellsis-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"501","2","47300894589","129841579","purevns","PureVNS","516575","VALORANT","live","MSF PureVNS | vibin fr | NEW EMOTES @ 500 SUBS!! | !socials","2394","2022-10-14T03:04:36Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_purevns-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"502","3","47300356605","99169317","xeppaa","Xeppaa","516575","VALORANT","live","C9 Xeppaa | RANKED !discord !warmup","1516","2022-10-14T01:40:01Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_xeppaa-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"503","4","41388039259","65217491","suppycolleen","SuppyColleen","516575","VALORANT","live","my ascendant rankup game!!! woooooo!!","659","2022-10-14T04:06:24Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_suppycolleen-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"504","5","41387598571","62679951","joona","joona","516575","VALORANT","live","I am absolute Thrilled to be playing Valorant","657","2022-10-14T02:18:24Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_joona-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"505","6","41388372763","76312723","a2guapo","a2guapo","516575","VALORANT","live","RADIANT LATE NIGHT VIBEAGE | !newvid !tiktok !youtube !twitter !internet","455","2022-10-14T05:46:10Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_a2guapo-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"506","7","41388078811","124795125","aleksandar","ALEKSANDAR","516575","VALORANT","live","rakn 1","284","2022-10-14T04:17:21Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_aleksandar-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"507","8","47297915901","55782451","sideshow","Sideshow","516575","VALORANT","live","twying to keep vewy qwiet for my wifey while feeding my bwains out !shhh","277","2022-10-13T18:10:09Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_sideshow-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"508","9","47301156845","275248770","will1us","will1us","516575","VALORANT","live","long cozy stream :) | !ads !playstyle","252","2022-10-14T03:54:19Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_will1us-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"509","10","47300058957","210322610","reggiewebberr","reggiewebberr","516575","VALORANT","live","HUGE CHILLING","192","2022-10-14T00:48:47Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_reggiewebberr-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"510","11","41388141547","62183651","saraecheagaray","SaraEcheagaray","516575","VALORANT","live","some chill valorant","188","2022-10-14T04:34:58Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_saraecheagaray-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"511","12","47301039613","128105498","n4rrate","N4RRATE","516575","VALORANT","live","ALPHA DOG OF RADIANT RANKED DOMINATES (15s delay) | !tiktok | !twitter","181","2022-10-14T03:30:30Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_n4rrate-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"512","13","41386671995","135596479","binfy","Binfy","516575","VALORANT","live","PLACEMENTS TIME BABY","172","2022-10-13T23:35:13Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_binfy-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"513","14","41388415787","132172250","derrekow","derrekow","516575","VALORANT","live","100T DERREK - title","169","2022-10-14T06:01:09Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_derrekow-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2839af5-f1d2-46c4-8edc-1d0bfbd85070"")","TRUE"
"514","15","40346204969","81832690","aipha","Aipha","516575","VALORANT","live","Getting radiant back","146","2022-10-14T05:26:06Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_aipha-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"515","16","41388132651","134353337","moriwakes","Moriwakes","516575","VALORANT","live","Happy Tree ❤️ | !socials","123","2022-10-14T04:32:33Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_moriwakes-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"516","17","39764495639","185206460","xlykable","xLykable","516575","VALORANT","live","It's time to meet Harbor the water bender ‿︵‿︵‿︵","99","2022-10-14T05:28:22Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_xlykable-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"517","18","41387794155","215540479","amanderz","amanderz","516575","VALORANT","live","assscendant ranked","96","2022-10-14T03:05:01Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_amanderz-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"518","19","47298517981","60955605","bren","Bren","516575","VALORANT","live","ranked :)","96","2022-10-13T20:48:43Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_bren-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"519","20","39764447687","70165958","ohmikiursofine","ohmikiursofine","516575","VALORANT","live","HARBOR EARLY ACCESS! | Partner Push |!sonar !pp","88","2022-10-14T04:59:17Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_ohmikiursofine-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"520","21","41385902587","40247574","smacksmackk","SmackSmackk","516575","VALORANT","live","Immortal Brimstone ONE TRICK 🐴 !lineups - !newvid MENACE","82","2022-10-13T17:53:44Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_smacksmackk-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"521","22","41387502219","74363168","jalon","jalon","516575","VALORANT","live","NO TILT HITTING EVERY HEADSHOT 🤍 !socials","76","2022-10-14T01:58:33Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_jalon-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"522","23","41387969051","173047865","thegerm","TheGerm","516575","VALORANT","live","Hi | Bye | !lurk <3","74","2022-10-14T03:48:29Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_thegerm-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""ac763b17-7bea-4632-9eb4-d106689ff409"", ""8486f56b-8677-44f7-8004-000295391524"")","TRUE"
"523","24","39764491463","136812536","diviny_","Diviny_","516575","VALORANT","live","Meet Harbor | !oasis","68","2022-10-14T05:25:57Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_diviny_-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"524","25","47301287005","47124045","colelep","colelep","516575","VALORANT","live","Rusty Bot Takes On Sweaty Unrated Demons | !CTRL !GA !1Shot !Sleeve | Follow All Socials: @colelep","68","2022-10-14T04:23:15Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_colelep-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"525","26","41388333915","427011202","root","root","516575","VALORANT","live","BEST JETT NA RADIANT RANKED !yt !schedule !coaching !twitter @root7k","67","2022-10-14T05:32:48Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_root-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"526","27","41388038123","42362111","ringdongding","RingDongDing","516575","VALORANT","live","kpop and valorant (no makeup stream) !youtube","66","2022-10-14T04:06:08Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_ringdongding-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"527","28","41387620187","142461251","impactxo","impactxo","516575","VALORANT","live","back from twitchcon time to grind !sens !tiktok !dot","61","2022-10-14T02:23:50Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_impactxo-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"528","29","46175289116","619340816","melmie","Melmie","516575","VALORANT","live","Im back from TwitchCon!!! ♡ | !socials !discord","61","2022-10-14T01:22:15Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_melmie-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"529","30","41386805547","49484733","ysoexotic","ysoEXOtic","516575","VALORANT","live","game not capturing );","61","2022-10-14T00:07:12Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_ysoexotic-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"530","31","47300358973","46712845","exalt","Exalt","516575","VALORANT","live","early access valorant patch","59","2022-10-14T01:40:14Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_exalt-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"531","32","39764490935","109557244","sherrng","sherrng","516575","VALORANT","live","trying new valo agent","58","2022-10-14T05:25:44Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_sherrng-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"532","33","47298689069","202627171","spacemansplash","SpacemanSplash","516575","VALORANT","live","GIVEAWAY on !twitter","58","2022-10-13T21:23:17Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_spacemansplash-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"533","34","40344601417","719374530","rexgunderson","RexGunderson","516575","VALORANT","live","Ye Olde Angry Streamer at it Again - !merch","54","2022-10-13T23:04:07Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_rexgunderson-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"534","35","41388264107","27094456","career","Career","516575","VALORANT","live","radiant dominate win every game win @careertwitch","51","2022-10-14T05:10:34Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_career-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"535","36","47301194493","165371809","blossomsenpaii","blossomsenpaii","516575","VALORANT","live","IM SO WASHED - Road to Radiant <3","49","2022-10-14T04:02:13Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_blossomsenpaii-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"536","37","41388198651","469913521","zumivt","ZumiVT","516575","VALORANT","live","(vtuber) pew pew babyyyy","47","2022-10-14T04:51:40Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_zumivt-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""52d7e4cc-633d-46f5-818c-bb59102d9549"", ""6606e54c-f92d-40f6-8257-74977889ccdd"", ""afc8211a-8eee-48b8-9e18-212f22f657db"", ""adc4a830-07f5-457b-95e5-5ab6cc1f9af3"")","TRUE"
"537","38","47300356877","409810061","literallykb","literallyKB","516575","VALORANT","live","Left my voice at TwitchCon :-)","47","2022-10-14T01:40:03Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_literallykb-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"538","39","41387274635","54619316","skullyjai","SkuLLyJai","516575","VALORANT","live","Stinger Boy | Back From TwitchCon <3 | !socials !tiktok !thescore","46","2022-10-14T01:14:06Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_skullyjai-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"539","40","41387432251","405058477","pest","Pest","516575","VALORANT","live","Iron -> Radiant Sentinel (Imm3) | !rr !rank !coaching !challenge !discord !socials","41","2022-10-14T01:43:57Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_pest-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"540","41","40345301737","692429307","evanjstern","evanjstern","516575","VALORANT","live","birthdays are for babies and I'm a big baby","40","2022-10-14T01:35:06Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_evanjstern-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"541","42","41387312091","527990189","l21saac","L21saac","516575","VALORANT","live","Mid 20's Boomer Tries To Get Back On The LeaderBoard | !coaching !rr","40","2022-10-14T01:21:02Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_l21saac-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"542","43","41387547755","134028759","virtualkohai","VirtualKohai","516575","VALORANT","live","[Vtuber Puppy] You are cute if you join this stream <3","40","2022-10-14T02:06:09Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_virtualkohai-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"543","44","39764350951","690390866","midorissi","Midorissi","516575","VALORANT","live","🌸[EN/VTUBER] 24 HRS ; 1K CELEBRATION LESSGGO","39","2022-10-14T03:52:21Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_midorissi-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""adc4a830-07f5-457b-95e5-5ab6cc1f9af3"", ""723836c5-8e00-43de-97c5-0fc64308d159"", ""6606e54c-f92d-40f6-8257-74977889ccdd"", ""52d7e4cc-633d-46f5-818c-bb59102d9549"")","FALSE"
"544","45","40345912921","75999084","t3_torus","T3_Torus","516575","VALORANT","live","🔴Your Favorite Unranked Raze Main! | !video","37","2022-10-14T03:39:01Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_t3_torus-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"545","46","41386918875","65987225","hojean","hojean","516575","VALORANT","live","onlyhojean !presave","36","2022-10-14T00:24:25Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_hojean-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"546","47","40345702505","126677449","tyfoon","tyfoon","516575","VALORANT","live","CHAMPION OF ESPORTS 🏆 RIZZ EMPEROR 🏆 GIVING LIFTING TIPS 🏆 FORBES TOP 3 STREAMER OF 2022 🏆","35","2022-10-14T02:50:20Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_tyfoon-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"547","48","40339944889","245178961","splooofyy","splooofyy","516575","VALORANT","live","[VTUBER] UNCAPPED SPOOKY SUBATHON DAY 2?! | !suba !discord !tiktok !twitter","35","2022-10-12T22:10:26Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_splooofyy-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"548","49","40344704489","190821893","bully","bully","516575","VALORANT","live","Getting imm3 back rn NEED DUO !rank !twitter","33","2022-10-13T23:28:16Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_bully-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"549","50","41388153355","39089007","jaomock","jaomock","516575","VALORANT","live","probably inting // !rank !video","32","2022-10-14T04:38:24Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_jaomock-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"550","51","41387760219","617900770","yuitannn","Yuitannn","516575","VALORANT","live","(18+) I miss you! now cmere and watch me val >:3","31","2022-10-14T02:58:02Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_yuitannn-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"551","52","47300197997","411096021","alyssaxdreamer","alyssaXdreamer","516575","VALORANT","live","THIRSTY 🍺 THURSDAY DRINKING STREAM 5gifted=1 shot 🍺   [18+]!socials !rank !riot !tiktok","30","2022-10-14T01:13:18Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_alyssaxdreamer-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""dffe48c0-951f-4bc3-a4a6-77a556988b70"", ""ac763b17-7bea-4632-9eb4-d106689ff409"", ""67259b26-ff83-444e-9d3c-faab390df16f"", ""326bf42d-75ab-4701-9862-faf0c6e24fc8"", ""2193eee1-b8f0-43bd-a6d9-dba8a67528a1"")","FALSE"
"552","53","41388270443","636626471","jerbifer","jerbifer","516575","VALORANT","live","[cozy] Vibe n Val w/ Us  ♥(ꈍᴗꈍ)♡ !jubilee","30","2022-10-14T05:12:42Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_jerbifer-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"553","54","41388364971","83301864","iburntmetoast","IBURNTMETOAST","516575","VALORANT","live","About to get dropped! Toasty Plays Valorant || !discord","30","2022-10-14T05:43:28Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_iburntmetoast-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""63e83904-a70b-4709-b963-a37a105d9932"", ""5e798958-88a4-474a-bd7f-07178a0def0c"", ""0cb7e377-a308-44e8-91f7-07eea1d96129"", ""e590393c-084e-42d4-ae17-e15c9158b0e8"", ""048c2c71-5ba9-4d71-b82e-8e0ed72a4785"")","TRUE"
